row,id,prompt,answer,label_json
315,ts10_34,"Yeah well and that you know that is that's a perfectly valid answer to you certainly don't need to be an expert in, you know, this kind of thing. It's perfectly reasonable to just, you know, kind of accept it and get on to all the other things. Parents are busy people, they certainly don't need to be, you know, trying to become an expert in everything by any means.","Yeah, I think it's just widely accepted that it's just one of those things. And it's, yeah, it's not really viewed as anything sinister. So yeah Yeah.","[{'Original_Text': ""yeah it's just widely accepted that it's just one of those things."", 'Code': 'Wide Acceptance of Flu', 'Topic': 'General Thoughts', 'Keywords': ['Wide', 'Acceptance']}, {'Original_Text': 'So yeah, yeah.', 'Code': 'Not Sinister', 'Topic': 'General Thoughts', 'Keywords': ['Sinister', 'Acceptance']}, {'Original_Text': ""It's not really viewed as anything sinister."", 'Code': 'Normal Flu', 'Topic': 'General Thoughts', 'Keywords': ['Normal', 'Severity']}]"
319,ts10_38,"Yeah, sure. So, so things, it would be information provided by the GP right?",Yeah. Yeah.,"[{'Original_Text': 'Yeah. Yeah.', 'Code': 'Direct Answer: Yes', 'Topic': 'Response Quality', 'Keywords': []}]"
326,ts10_45,"Yeah, absolutely. Um, so my next few questions are just kind of that helped me learn your thoughts about vaccination like in general. So have your children received any of their other vaccinations, like, you know, the standard childhood vaccinations?","Yeah, yeah. They're all up to date with those.","[{'Original_Text': ""Yeah, yeah. They're all up to date with those."", 'Code': 'Yes Vaccines Given', 'Topic': 'vaccines', 'Keywords': ['vaccine', 'received']}, {'Original_Text': 'Yeah, absolutely. Um, so my next few questions are just kind of that helped me learn your thoughts about vaccination like in general. So have your children received any of their other vaccinations, like, you know, the standard childhood vaccinations?', 'Code': 'Standard Childhood Vaccines', 'Topic': 'vaccines', 'Keywords': ['vaccines', 'standard', 'childhood']}]"
335,ts11_0,"Alright, so the first thing we'll start with is just a consent process. I'm going to read you a series of statements and I'll just ask you to say yes or no to each one. Its a little bit repetitive towards the end. My apologies. I confirm that I have read the information sheet for this study. I've had the opportunity to consider the information to ask questions and have had these questions answered satisfactorily.",Yeah.,"[{'Original_Text': 'I confirm that I have read the information sheet for this study', 'Code': 'Informed Consent', 'Topic': 'Permission', 'Keywords': ['Consent', 'Procedure']}, {'Original_Text': ""I've had the opportunity to consider the information to ask questions and have had these questions answered satisfactorily"", 'Code': 'Informed Consent', 'Topic': 'Permission', 'Keywords': ['Consent', 'Procedure']}, {'Original_Text': 'Yeah', 'Code': 'Yes Answer', 'Topic': 'Procedure Response', 'Keywords': ['Yes', 'Answer', 'Consent', 'Procedure']}]"
320,ts10_39,"Yeah, or. And you also mentioned for your, for your older daughter, it was a letter sent back from the school, but it was about the in school program.",Yeah.,"[{'Original_Text': 'For your older daughter it was a letter sent back from the school', 'Code': 'Parent Sent Letter', 'Topic': 'Letter Sent', 'Keywords': ['Letter', 'Parent', 'Sent']}, {'Original_Text': 'For your older daughter it was a letter sent back from the school, but it was about the in school program', 'Code': 'Letter from School with Program Info', 'Topic': 'Parent Letter', 'Keywords': ['Letter', 'School', 'Program Info']}]"
324,ts10_43,"Yeah, just it just wasn't time that worked.",Yeah,"[{'Original_Text': ""Interviewer: Yeah, just it just wasn't time that worked"", 'Code': 'No Availability: Time', 'Topic': 'No Availability', 'Keywords': ['Time', 'Working with Childcare']}, {'Original_Text': 'Answer: Yeah', 'Code': 'No Availability: Schedule', 'Topic': 'No Availability', 'Keywords': ['Schedule', 'Working with Childcare']}]"
325,ts10_44,"So it sounds like there were, you know, you were given one time and that time wasn't convenient for you. And then the second opportunity was also not convenient. So it was there was not a lot of opportunity to make it happen. It was just these two options. And if it didn't happen then than it wasn't going to happen.","Yeah, they tend to do that with a lot of the baby, things like the baby clinics on a specific morning every week. Um, well, I mean, obviously it's, you know, the, yeah. The service is a good and that it's limited by the staff and the premises that they have, so it's no one's fault really. But it, yeah, when I was at uni and I and I was working as well so it was hard to fit everything in. And, um, but, yeah, so that's really, that's just what happened.","[{'Original_Text': 'Yeah, they tend to do that with a lot of the baby, things like the baby clinics on a specific morning every week.', 'Code': 'Limited Hours by Location', 'Topic': 'Accessibility', 'Keywords': ['Accessibility', 'Location']}, {'Original_Text': ""um, well, I mean, obviously it's, you know, the, yeah. The service is good and that it's limited by the staff and the premises that they have, so it's no one's fault really."", 'Code': 'Limited by Staff and Premises', 'Topic': 'Staff and Premises Constraints', 'Keywords': ['Constraints', 'Staff', 'Premises']}]"
326,ts10_45,"Yeah, absolutely. Um, so my next few questions are just kind of that helped me learn your thoughts about vaccination like in general. So have your children received any of their other vaccinations, like, you know, the standard childhood vaccinations?","Yeah, yeah. They're all up to date with those.","[{'Original_Text': 'Have your children received any of their other vaccinations?', 'Code': 'Asked if Child Received Vaccinations', 'Topic': 'Vaccination History', 'Keywords': ['Vaccination', 'Child']}, {'Original_Text': ""Yeah, yeah. They're all up to date with those."", 'Code': 'Child Vaccinations Up-to-Date', 'Topic': 'Vaccinations History', 'Keywords': ['Children', 'Vaccination History']}]"
328,ts10_47,"Yeah, yeah. Absolutely, --","Sorry, I was just gonna say that the nurses and the doctors that give them, they, they acknowledge that you might be apprehensive, and they do answer the questions they sit with you. So that's another like reassurance from them as well.","[{'Original_Text': 'the nurses and the doctors that give them.', 'Code': 'Nurses and Doctors Give Flu Shots', 'Topic': 'Administering Flu Shots', 'Keywords': ['Nurses', 'Doctors', 'Flu Shots']}, {'Original_Text': 'They do answer the questions and they sit with you', 'Code': 'Nurses and Doctors Answer Questions', 'Topic': 'Interaction with Health Professionals', 'Keywords': ['Nurses', 'Doctors', 'Questions']}, {'Original_Text': ""So that's another like reassurance from them as well."", 'Code': 'Doctors and Nurses Offer Reassurance', 'Topic': 'Interaction with Health Professionals', 'Keywords': ['Nurses', 'Doctors', 'Reassurance']}]"
329,ts10_48,"Yeah, that's nice. That sort of transparency, maybe the willingness to talk about it can be helpful you think?",Yeah yeah,"[{'Original_Text': ""Yeah, that's nice"", 'Code': 'Positive Regarding Communication', 'Topic': 'Parent-Doctor Communication', 'Keywords': ['Doctor', 'Communication']}, {'Original_Text': 'That sort of transparency', 'Code': 'Transparency', 'Topic': 'Doctor-Child Communication', 'Keywords': ['Transparency', 'Patient Communication']}, {'Original_Text': 'maybe the willingness to talk about it', 'Code': 'Willingness to Talk', 'Topic': 'Patient Communication', 'Keywords': ['Talk', 'Communication']}]"
335,ts11_0,"Alright, so the first thing we'll start with is just a consent process. I'm going to read you a series of statements and I'll just ask you to say yes or no to each one. Its a little bit repetitive towards the end. My apologies. I confirm that I have read the information sheet for this study. I've had the opportunity to consider the information to ask questions and have had these questions answered satisfactorily.",Yeah.,"[{'Original_Text': 'I confirm that I have read the information sheet for this study.', 'Code': 'Participant has Read the Information sheet', 'Topic': 'Legal Consent', 'Keywords': ['Information Sheet', 'Read']}, {'Original_Text': ""I've had the opportunity to consider the information to ask questions"", 'Code': 'Considered Information', 'Topic': 'Legal Consent', 'Keywords': ['Considered', 'Questions']}, {'Original_Text': 'and have had these questions answered satisfactorily.', 'Code': 'Had Questions Answered', 'Topic': 'Legal Consent', 'Keywords': ['Questions', 'Solved']}]"
321,ts10_40,"Yeah, yeah. Um, so you mentioned for these kind of next couple questions, talking about [Younger child] specifically, you mentioned that she had not received the flu vaccine this year is that right? In this past fall, is that right?","Yeah, that's right.","[{'Original_Text': ""Yeah, that's right."", 'Code': 'No Flu Vaccine', 'Topic': 'Vaccine History', 'Keywords': ['Flu', 'Vaccine', 'No', 'History']}]"
324,ts10_43,"Yeah, just it just wasn't time that worked.",Yeah,"[{'Original_Text': ""It just wasn't time that worked."", 'Code': 'Time Not Working', 'Topic': 'Time', 'Keywords': ['Time', 'Not Working']}, {'Original_Text': 'Yeah', 'Code': 'No Comment', 'Topic': 'No Comment', 'Keywords': []}]"
326,ts10_45,"Yeah, absolutely. Um, so my next few questions are just kind of that helped me learn your thoughts about vaccination like in general. So have your children received any of their other vaccinations, like, you know, the standard childhood vaccinations?","Yeah, yeah. They're all up to date with those.","[{'Original_Text': 'My next few questions are just kind of that helped me learn your thoughts about vaccination like in general.', 'Code': 'Purpose of Questions', 'Topic': 'Question Goal', 'Keywords': ['Vaccination']}, {'Original_Text': ""They're all up to date with those."", 'Code': 'Vaccinated', 'Topic': 'Vaccination History', 'Keywords': ['Standard Vaccines', 'Children', 'Up-to-date']}]"
333,ts10_52,"Yeah, so it's yeah that makes sense to me. That's interesting that sort of the you know all the talk about. Because I've heard people say that exact same thing that if you, you know, ""if you think you had the flu. You didn't have the flu. Because if you did, you know."" I kind of, that almost sort of makes you think, like, Well, I don't know, you know, maybe I maybe I have had it. Maybe I never have. Maybe it's a big deal. Maybe it is. It pushes you away from thinking about it a little more.",Yeah.,"[{'Original_Text': 'It pushes you away from thinking about it a little more', 'Code': 'Encourages Thoughts on Flu', 'Topic': 'Flu Thoughts', 'Keywords': ['Flu', 'Flu Thinking', 'Encourages']}]"
334,ts10_53,"Yeah, that's, that's a really interesting point that thanks for thanks for bringing that up. That's interesting. So that, like I said that my last question. So unless there's anything else that you wanted to add. I'm going to go ahead and stop the recording now.","No, that's, that's all","[{'Original_Text': ""That's interesting. So that, like I said"", 'Code': 'Participant Mentions Interview Prompt', 'Topic': 'Participant Knowledge', 'Keywords': ['Prompt', 'Question']}, {'Original_Text': ""unless there's anything else"", 'Code': 'Check for Last Point', 'Topic': 'Participant Knowledge', 'Keywords': ['Interview', 'Last']}, {'Original_Text': ""I'm going to go ahead and stop the recording now"", 'Code': 'Stop Recording', 'Topic': 'Interview Process', 'Keywords': ['Recording', 'Stop']}]"
