row,id,prompt,answer,label_json
108,ts6_6,"Excellent. So there are two other things here. If you would like to receive a copy of the research findings. Upon completion of the study, you can tell me or email me after the study is finished.","Yeah, I'd like to have a copy. That's okay.","[{'Original_Text': ""Yeah, I'd like to have a copy"", 'Code': '', 'Topic': '', 'Keywords': ['']}]"
110,ts6_8,"Yeah, so I can, I can send you an email.","Yeah, that's fine. Thank you. Yeah","[{'Original_Text': ""Yeah, that's fine."", 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': 'Thank you. Yes', 'Code': '', 'Topic': '', 'Keywords': []}]"
112,ts6_10,How old are they?,"Ah my little girls two, she's gonna turn three next month, and my little boys five.","[{'Original_Text': 'Ah my little girls two', 'Code': 'Age 2', 'Topic': 'Ages', 'Keywords': ['Ages', '2 years old']}, {'Original_Text': ""she's gonna turn three next month"", 'Code': 'Age 2-3', 'Topic': 'Age', 'Keywords': ['Ages', '2-3 years old']}, {'Original_Text': 'my little boys five', 'Code': 'Age 5', 'Topic': 'Ages', 'Keywords': ['Ages', '5 years old']}]"
97,ts8_52,"Okay, so, yeah. So when you were pregnant with them and you were part of a high risk group. Was that something you got through the GP?","Through the GP yeah. Because it was available. I wouldn't pay. As I said, I used to take advantage of it when my private employer paid for it. But it's not something I would pay for for myself.","[{'Original_Text': 'Through the GP yeah.', 'Code': 'Information About Flu Through GP', 'Topic': 'High-Risk Source', 'Keywords': ['GP', 'High Risk']}, {'Original_Text': 'Because it was available.', 'Code': 'Flu Vaccine Available', 'Topic': 'Vaccination Availability', 'Keywords': ['Available', 'Vaccination']}]"
100,ts8_55,"Yeah, that makes sense to me. So that is sort of the last of my questions. So what I just like to kind of close on. Is there anything else that you'd like to say about the flu or the flu vaccine or vaccination in general, anything that I didn't ask about that you'd like to speak to?","And no I don't, I don't think so. I think you've made me think I might look at my look it up in a bit more detail. You know, and just and just educate myself a bit more about kind of risk factors for young children. Not only up having the vaccine. Actually, but more about having the flu, because you know that's not something I've necessarily looked into that much. And no, I think that's it. Thank you.","[{'Original_Text': ""I think you've made me think I might look at my look it up in a bit more detail. You know, and just and just educate myself a bit more about kind of risk factors for young children. Not only up having the vaccine. Actually, but more about having the flu, because you know that's not something I've necessarily looked into that much."", 'Code': 'Open to Increased Information', 'Topic': 'Interest in Additional Information on Flu and Children', 'Keywords': ['Interest', 'Flu', 'Children']}, {'Original_Text': ""And no, I think that's it."", 'Code': 'End of Interview', 'Topic': 'End of Interview', 'Keywords': []}]"
101,ts8_56,"Yeah, absolutely. The NHS website has some really great resources for parents when I started my dissertation, that's where I did my first research. I went to the NHS website and did some reading all about flu and you know how it affects children and everything. So if you are interested thats definitely the place to start, would be with the NHS website.","Yeah, great.","[{'Original_Text': 'Yeah, absolute', 'Code': 'No Comment', 'Topic': 'Response', 'Keywords': ['none']}]"
102,ts6_0,"I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.",Yes.,"[{'Original_Text': 'My participation is voluntary', 'Code': 'Participation and Withdrawal', 'Topic': 'Consent', 'Keywords': ['Participation', 'Withdrawal']}, {'Original_Text': 'I can decline to answer any questions during the interview', 'Code': 'Declining to Answer', 'Topic': 'Consent', 'Keywords': ['Declining', 'Answer', 'Questions']}, {'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Consent', 'Keywords': ['Yes']}]"
103,ts6_1,"I understand the information collected during my interview, maybe like that by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.",Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Yes Permission to Use', 'Topic': 'Allow Data Use', 'Keywords': ['Permission', 'Allow']}]"
104,ts6_2,I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.,Yes,"[{'Original_Text': 'I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes', 'Code': 'Allows Information Release', 'Topic': 'Information Release Policy', 'Keywords': []}, {'Original_Text': 'that the data will be thoroughly anonymized first.', 'Code': 'Data Anonymization Allowed', 'Topic': 'Data Anonymization', 'Keywords': []}, {'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Consent', 'Keywords': []}]"
105,ts6_3,I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.,Yes.,"[{'Original_Text': 'Interviewer: I understand that the interview will be audio video recorded', 'Code': 'Interview Consent', 'Topic': 'Consent for Interview', 'Keywords': ['Interview', 'Consent']}, {'Original_Text': 'Answer: Yes.', 'Code': 'Informant Agrees', 'Topic': 'Consent Status', 'Keywords': ['Informant', 'Agree']}]"
106,ts6_4,"I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'Yes', 'Code': 'Positive Response', 'Topic': 'Consent', 'Keywords': ['Yes', 'Response']}]"
107,ts6_5,"Right, and I agree to take part in this study,",yes.,"[{'Text': 'yes.', 'Code': 'Participant Agreement', 'Topic': 'Ethics', 'Keywords': ['Ethics']}]"
108,ts6_6,"Excellent. So there are two other things here. If you would like to receive a copy of the research findings. Upon completion of the study, you can tell me or email me after the study is finished.","Yeah, I'd like to have a copy. That's okay.","[{'Original_Text': ""Yeah, I'd like to have a copy. That's okay."", 'Code': 'Would Like to Receive a Copy', 'Topic': 'Research Request', 'Keywords': ['Copy', 'Receiving']}]"
109,ts6_7,"Yeah, absolutely. So I will finish my study by the end of August, so I'll send you the the findings probably towards the end of August. Thank you. Yeah. And would you like to receive a hard copy of the study documents I would mail those to you.","Ah, whatever is easier.It doesn't have to be a hard copy. If you just email thats fine.","[{'Original_Text': ""Whatever is easier. It doesn't have to be a hard copy. If you just email thats fine."", 'Code': 'Email is Acceptable', 'Topic': 'Email vs Hard Copy', 'Keywords': ['Email', 'Preference for Communication']}]"
99,ts8_54,"Yeah, well, there's an I think there's a lot of other costs there to, you know, maybe not monetary costs, but you have to take the time out of your day to figure out where to go. You have to actually go there, you need to kind of go through the whole process and pay the money. So I think it makes sense that if you're not worried about having flu yourself that the costs of that, you know, kind of all the costs would outweigh the benefit that you would get from the vaccine.",Yeah absolutely..,"[{'Original_Text': 'Yeah absolutely..', 'Code': '', 'Topic': '', 'Keywords': ['']}]"
100,ts8_55,"Yeah, that makes sense to me. So that is sort of the last of my questions. So what I just like to kind of close on. Is there anything else that you'd like to say about the flu or the flu vaccine or vaccination in general, anything that I didn't ask about that you'd like to speak to?","And no I don't, I don't think so. I think you've made me think I might look at my look it up in a bit more detail. You know, and just and just educate myself a bit more about kind of risk factors for young children. Not only up having the vaccine. Actually, but more about having the flu, because you know that's not something I've necessarily looked into that much. And no, I think that's it. Thank you.","[{'Original_Text': ""And no I don't think so"", 'Code': 'No other comments', 'Topic': 'Response Topic', 'Keywords': ['No', 'Additional Comments']}]"
101,ts8_56,"Yeah, absolutely. The NHS website has some really great resources for parents when I started my dissertation, that's where I did my first research. I went to the NHS website and did some reading all about flu and you know how it affects children and everything. So if you are interested thats definitely the place to start, would be with the NHS website.","Yeah, great.","[{'Original_Text': 'Yeah, great.', 'Code': 'Good Information Resources', 'Topic': 'Information Sources', 'Keywords': ['Information', 'Resources']}, {'Original_Text': 'I went to the NHS website and did some reading all about flu and you know how it affects children and everything', 'Code': 'NHS Website Useful', 'Topic': 'Information Sources', 'Keywords': ['NHS', 'Website']}]"
102,ts6_0,"I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.",Yes.,"[{'Original_Text': 'Yes.', 'Code': ''}]"
103,ts6_1,"I understand the information collected during my interview, maybe like that by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.",Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Access to Information', 'Topic': 'Sharing Data', 'Keywords': ['Accessing', 'Sharing']}]"
